feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.637787082232347	0.233026836369198	213	213	0.00929642746069558	0.231248633084803
Biotin	IIRN_Flare	never_flared	0.664567522765127	0.248394059893188	213	213	0.0105166972036161	0.232535860391067
Creatine	IIRN_Flare	never_flared	-1.74480726243746	0.64588303006851	213	213	0.0101359753224753	0.232535860391067
D.Pinitol	IIRN_Flare	never_flared	-0.90838553755974	0.337588350800133	213	202	0.00992928541260413	0.232535860391067
Palmitoleic.acid	IIRN_Flare	never_flared	0.655461562515022	0.242296796049841	213	213	0.00995196756585474	0.232535860391067
Pentanoate	IIRN_Flare	never_flared	0.969399388956693	0.358367512314256	213	213	0.00996507817592272	0.232535860391067
Thymine	IIRN_Flare	never_flared	0.762926871180881	0.295182267364921	213	209	0.0104400984206122	0.232535860391067
Raffinose	IIRN_Flare	never_flared	-1.02813863717345	0.382420459552322	213	212	0.0107361680444125	0.233072448091427
trans.trans.Muconic.acid	Gender	Male	-0.280296525381213	0.104260163505529	213	213	0.0110393301353282	0.235374288956818
Orotate	Gender	Male	0.860350057101434	0.322160385266693	213	210	0.0115192236559222	0.241297421845107
Guaiacol	Gender	Male	-0.293682551072894	0.115998939903707	213	213	0.0120949967737479	0.2489901059975
