feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4.Hydroxybenzoate	IIRN_Flare	never_flared	-1.05878102138514	0.25996492503191	212	212	0.000190159894224362	0.147302593416802
Thymidine	IIRN_Flare	never_flared	2.05567854700232	0.511230986901715	212	191	0.000246738012423454	0.147302593416802
Malonate	IIRN_Flare	never_flared	-0.746473046865059	0.205490516120339	212	212	0.000703845950794952	0.210098016312293
N.Acetylmethionine	Gender	Male	-0.670248932810848	0.178308019086241	212	212	0.000594534987775245	0.210098016312293
