feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.60572150618737	0.534676658194783	213	189	1.8632923982443e-05	0.022247711235037
Oleic.acid	IIRN_Flare	never_flared	1.29832399678852	0.306456743308239	213	213	0.000125949025111337	0.0751915679914684
Succinic.Acid	IIRN_Flare	never_flared	-1.66728906816305	0.414162851077295	213	213	0.000245938879065743	0.0978836738681658
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.854326563074311	0.230689312289739	213	207	0.000749126954501201	0.159467672331053
Benzyl.Alcohol	IIRN_Flare	never_flared	2.16079554785886	0.623745451594845	213	191	0.00126505580386241	0.159467672331053
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.859923549264512	0.26521881065847	213	203	0.00138293195913885	0.159467672331053
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	1.01247894498158	0.2875253563134	213	213	0.00110246245930819	0.159467672331053
Dimethylarginine	Gender	Male	1.38389790045818	0.405824681338008	213	212	0.00160269017418143	0.159467672331053
Methylguanidine	IIRN_Flare	never_flared	1.40256475316431	0.418796583489284	213	143	0.00155536119203942	0.159467672331053
N.Acetylmethionine	Gender	Male	-0.790636598390973	0.219896271860703	213	212	0.000964639596992369	0.159467672331053
Sarcosine	Gender	Male	-0.767561846219475	0.220811385027112	213	180	0.000620377645406308	0.159467672331053
Trimethyllysine	IIRN_Flare	never_flared	-1.36673407982376	0.398949222824893	213	213	0.00141393047229429	0.159467672331053
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.675283868699472	0.228141386679203	213	213	0.0052011370881523	0.174265928861743
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.494519857457775	0.162415837866293	213	213	0.00423065148488012	0.174265928861743
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.862741565736032	0.286487063208212	213	211	0.00442377069077725	0.174265928861743
Allothreonine	Gender	Male	-0.604799702729582	0.192531968699986	213	196	0.00192951922408278	0.174265928861743
aminoadipate	Age	Age	-0.303881329834062	0.10175047737793	213	213	0.00504972749492946	0.174265928861743
Arachidonic.acid	Age	Age	-0.467029585803647	0.149775415668981	213	190	0.00353864952066785	0.174265928861743
Biotin	IIRN_Flare	never_flared	0.713648936947496	0.240537763115651	213	213	0.00483878512544335	0.174265928861743
cis.10.Nonadecenoic.acid	Gender	Male	-0.577511433221709	0.205378117612764	213	203	0.00540020047561516	0.174265928861743
