feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.65065560116309	0.529832753819857	210	189	1.2805439771908e-05	0.0152896950876581
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.91686427741688	0.231902598348529	210	204	0.000371695679696835	0.110951160389505
Oleic.acid	IIRN_Flare	never_flared	1.24498848283628	0.313449492356044	210	210	0.000286994929861131	0.110951160389505
Succinic.Acid	IIRN_Flare	never_flared	-1.66495380588598	0.417051029474641	210	210	0.000273369484075734	0.110951160389505
Sarcosine	Gender	Male	-0.795225442080146	0.226726356777375	210	177	0.000557006644248915	0.133013186646641
Phosphoserine	Age	Age	-0.990499913400645	0.265571468004052	210	114	0.000731564243392187	0.145581284435045
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.536290209842983	0.168014977158664	210	210	0.00280314189117705	0.170378955664487
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.876082483546958	0.285480327782042	210	208	0.00378577706116427	0.170378955664487
Adenosine.Diphosphate.Ribose	Age	Age	-0.387824301409531	0.129527587151588	210	114	0.0030941787609812	0.170378955664487
Allothreonine	Gender	Male	-0.648339707587181	0.203618631637507	210	193	0.00340389897324994	0.170378955664487
aminoadipate	Age	Age	-0.337040635905051	0.103111583666186	210	210	0.00238739660303918	0.170378955664487
Arachidonic.acid	Age	Age	-0.497903223354103	0.151964775850027	210	189	0.00236291691257476	0.170378955664487
Benzyl.Alcohol	IIRN_Flare	never_flared	2.13245077027201	0.633027018193208	210	187	0.00166213814986515	0.170378955664487
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.861699698210534	0.267148700561617	210	200	0.00146555141575556	0.170378955664487
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.971324090923806	0.296267764083189	210	210	0.00220767967560398	0.170378955664487
Cis.4.Hydroxy.D.Proline	Gender	Male	0.806012742075168	0.234991918478555	210	210	0.0016464842324504	0.170378955664487
D.Sedoheptulose	IIRN_Flare	never_flared	-1.09296892956711	0.357428513902841	210	171	0.00380728574148959	0.170378955664487
Dimethylarginine	Gender	Male	1.4153033061488	0.424607594277699	210	209	0.00196506676174502	0.170378955664487
Epinephrine	Gender	Male	-0.622183391143796	0.203634599516032	210	193	0.00418881906839285	0.170378955664487
Lithocholyltaurine	Age	Age	-0.44376547459046	0.13969635891745	210	60	0.00387840154594158	0.170378955664487
Malonate	IIRN_Flare	never_flared	-0.609825871962956	0.20140522289869	210	210	0.00414075990528378	0.170378955664487
Methylarginine	Gender	Male	1.00642177338993	0.297165240731787	210	175	0.0018603185223924	0.170378955664487
Methylguanidine	IIRN_Flare	never_flared	1.30344646480567	0.413646536198467	210	140	0.00283047167918479	0.170378955664487
N.Acetylmethionine	Gender	Male	-0.785520276587616	0.22547521196401	210	209	0.00130662852905559	0.170378955664487
N.Acetylneuraminate	Age	Age	-0.484595076507163	0.159080972105215	210	210	0.00428087828302731	0.170378955664487
Orotate	Gender	Male	1.02332818353484	0.313724953819373	210	207	0.00253643742753592	0.170378955664487
Taurine	IIRN_Flare	never_flared	-2.99827178328615	0.971575725594796	210	207	0.00368143802425899	0.170378955664487
Thymine	Gender	Male	0.673535795407939	0.225166097315257	210	207	0.0031220568279441	0.170378955664487
Trimethyllysine	Gender	Male	1.09788340490257	0.356531704783588	210	210	0.00389504269816602	0.170378955664487
Trimethyllysine	IIRN_Flare	never_flared	-1.30085335600259	0.416291419641897	210	210	0.00330661448322259	0.170378955664487
Dodecanoic.acid	Gender	Male	-0.623195265227046	0.208686589032109	210	210	0.00506995426683458	0.183715943931376
Mesaconic.acid	IIRN_Flare	never_flared	-0.575577494862625	0.193848482178311	210	210	0.00483801179659533	0.183715943931376
Methylmalonate	Gender	Male	-0.272441390603308	0.0963271564738758	210	210	0.00514880525971595	0.183715943931376
Pentadecanoic.acid	IIRN_Flare	never_flared	0.991751049997795	0.334715118998975	210	210	0.00524350555256206	0.183715943931376
Xanthurenate	Gender	Male	-1.16908204592042	0.396800560557644	210	201	0.00538530823919445	0.183715943931376
N.Acetylglycine	Gender	Male	-0.444069645377213	0.150510187266559	210	210	0.00555044496092616	0.184089757870717
Kynurenate	IIRN_Flare	never_flared	1.05410501370872	0.362894996872193	210	203	0.00583353373191416	0.188249710159608
N.Methylaspartate	Gender	Male	-0.903669195665699	0.311117878065867	210	192	0.00670979067803575	0.205422822296787
Pyridoxine	Gender	Male	-0.5875097096477	0.203738151079596	210	210	0.00670686404923112	0.205422822296787
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.632593464057337	0.233104077929227	210	210	0.00986156030809712	0.211447044869174
X2.hydroxyglutarate	Age	Age	0.251764111769726	0.0979021045066941	210	210	0.0147847610506566	0.211447044869174
X2.hydroxyglutarate	IIRN_Flare	never_flared	-0.576814135479265	0.23027397300943	210	210	0.0161672735860455	0.211447044869174
X2.Phosphoglycerate	Age	Age	-0.423315430559165	0.167383402303588	210	145	0.016634399023168	0.211447044869174
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.472575680926575	0.187480519579479	210	210	0.0162375555033447	0.211447044869174
X3.Hydroxybenzaldehyde	Gender	Male	-0.567798009021266	0.209035525774059	210	210	0.00988294711224285	0.211447044869174
X3.hydroxybutyric.acid	Gender	Male	-0.564766404618556	0.215635236177401	210	210	0.0135263595967425	0.211447044869174
X3.Methoxytyrosine	Gender	Male	-0.477867737593621	0.185153701585233	210	210	0.0139049126048603	0.211447044869174
X3.Methyl.L.Histidine	Gender	Male	1.34277821377258	0.531040869171887	210	206	0.0158994606649769	0.211447044869174
X3.Methylglutaconate	Gender	Male	-0.476558133410962	0.188645520116995	210	210	0.0159446867602772	0.211447044869174
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.558020790911974	0.214717453730372	210	210	0.0128366177599873	0.211447044869174
X4.Hydroxybenzaldehyde	Gender	Male	-0.320446397779799	0.115646637144806	210	210	0.00886817087179738	0.211447044869174
Benzyl.Alcohol	Gender	Male	-1.38367653775111	0.544678728069198	210	187	0.0151741742319314	0.211447044869174
Biotin	Gender	Male	-0.545935368032423	0.212163543363077	210	210	0.0142281079119783	0.211447044869174
Biotin	IIRN_Flare	never_flared	0.688002604289337	0.250512237927977	210	210	0.00878035158608845	0.211447044869174
cis.10.Nonadecenoic.acid	Gender	Male	-0.54182182804228	0.212876331868199	210	200	0.0116630118707249	0.211447044869174
Cis.4.Hydroxy.D.Proline	Age	Age	0.31356099022783	0.117512148754813	210	210	0.0123179610128593	0.211447044869174
cis.7.10.13.16.Docosatetraenoic.acid	Age	Age	-0.872393071760043	0.321031677509564	210	109	0.0102771501940604	0.211447044869174
Creatine	IIRN_Flare	never_flared	-1.7220577459983	0.648425797409633	210	210	0.0113748333635629	0.211447044869174
Crotonic.acid	Gender	Male	-0.565419768825771	0.223188565198012	210	210	0.0156678688987047	0.211447044869174
Cystine	Gender	Male	1.46900048105661	0.566963828019759	210	145	0.013707827397048	0.211447044869174
D.Pinitol	IIRN_Flare	never_flared	-0.904316869274438	0.340013273345816	210	199	0.0107683927484743	0.211447044869174
Decanoic.acid	Gender	Male	-0.470198731566302	0.187265443701035	210	210	0.0165376687450524	0.211447044869174
Dehydroascorbate	Gender	Male	-0.559583319485323	0.207306183555974	210	195	0.0106121104177242	0.211447044869174
Deoxycarnitine	Age	Age	-0.499726879858267	0.199020099097756	210	210	0.0166137433448465	0.211447044869174
Eicosapentaenoic.acid	Gender	Male	-0.624601540245916	0.239525956814399	210	202	0.0132320248781365	0.211447044869174
Fructose	IIRN_Flare	never_flared	-0.863928112068729	0.338240421547881	210	210	0.0150990649338536	0.211447044869174
