feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.60611995066956	0.537050003014642	212	188	1.99062065884116e-05	0.0237680106665634
Oleic.acid	IIRN_Flare	never_flared	1.21033526543755	0.306105758629765	212	212	0.000302297343007099	0.14689736214414
Succinic.Acid	IIRN_Flare	never_flared	-1.63279191632365	0.419544104309444	212	212	0.000369088849608391	0.14689736214414
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.858760574121092	0.232533843198141	212	206	0.000778212872196303	0.154864361567064
N.Acetylmethionine	Gender	Male	-0.812207317327947	0.220195016236099	212	211	0.000741637605577684	0.154864361567064
Sarcosine	Gender	Male	-0.736579381152613	0.215502753960962	212	181	0.000760950249462738	0.154864361567064
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.86994979611197	0.266078687489404	212	202	0.00126349855742949	0.177798959581456
Dimethylarginine	Gender	Male	1.42768083615895	0.406980013916805	212	211	0.00123042363893348	0.177798959581456
N.Acetylneuraminate	Age	Age	-0.533146442319948	0.153448840813694	212	212	0.00134019316267429	0.177798959581456
Allothreonine	Gender	Male	-0.581229593475518	0.186192129562082	212	197	0.00205788996152134	0.18042816583026
Benzyl.Alcohol	IIRN_Flare	never_flared	2.10764636342069	0.634464877912808	212	189	0.00189690083658331	0.18042816583026
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.956322694508879	0.295114616438416	212	212	0.00245887489217733	0.18042816583026
Cis.4.Hydroxy.D.Proline	Gender	Male	0.755254157714844	0.231284135464134	212	212	0.00256891023376417	0.18042816583026
Methylarginine	Gender	Male	0.918836428570175	0.273986532784925	212	176	0.00207961325906919	0.18042816583026
Methylmalonate	Gender	Male	-0.28845521856973	0.0931026286503285	212	212	0.0022196284236203	0.18042816583026
Thymine	Gender	Male	0.713539904732128	0.22796380459229	212	208	0.00200262526357032	0.18042816583026
Trimethyllysine	IIRN_Flare	never_flared	-1.34240592423763	0.413840616858228	212	212	0.00238738605156811	0.18042816583026
