feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Thymidine	IIRN_Flare	never_flared	2.6582475852656	0.526992148631406	212	189	1.08644542853008e-05	0.0129721584166492
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Age	Age	-0.868892253971365	0.231225000352189	212	206	0.000642594134118597	0.137493624689828
N.Acetylmethionine	Gender	Male	-0.823221379600478	0.22170460820086	212	211	0.000690922737134816	0.137493624689828
Oleic.acid	IIRN_Flare	never_flared	1.24712187279057	0.313448747284063	212	212	0.000281440576089302	0.137493624689828
Sarcosine	Gender	Male	-0.763313425427396	0.21837221443331	212	180	0.000579945034067728	0.137493624689828
Succinic.Acid	IIRN_Flare	never_flared	-1.61971212774306	0.417122033266404	212	212	0.000377674820750282	0.137493624689828
X3.Hydroxybenzyl.Alcohol	Gender	Male	-0.525108168999601	0.163937739413037	212	212	0.00275152295548962	0.173784928220438
X5.Deoxyadenosine	IIRN_Flare	never_flared	0.873853285416782	0.286461883979355	212	210	0.00397326273253127	0.173784928220438
Allothreonine	Gender	Male	-0.619516964497311	0.194101355693543	212	195	0.00350553650084482	0.173784928220438
aminoadipate	Age	Age	-0.314471965171771	0.102404181289277	212	212	0.00405597001306489	0.173784928220438
Benzyl.Alcohol	IIRN_Flare	never_flared	2.1369111242947	0.631823377439271	212	189	0.00159769936498558	0.173784928220438
cis.10.Nonadecenoic.acid	IIRN_Flare	never_flared	0.857260757481646	0.265733912000441	212	202	0.00146115351090836	0.173784928220438
cis.11.Eicosenoic.acid	IIRN_Flare	never_flared	0.967882703879811	0.295474686253194	212	212	0.00223449110850944	0.173784928220438
Cis.4.Hydroxy.D.Proline	Gender	Male	0.773982389527713	0.229815709131345	212	212	0.00195151762385517	0.173784928220438
Dimethylarginine	Gender	Male	1.432551605896	0.413771685415775	212	211	0.00139164422428747	0.173784928220438
Epinephrine	Gender	Male	-0.625280933370989	0.19725594986053	212	195	0.00314333950942714	0.173784928220438
Malonate	IIRN_Flare	never_flared	-0.611371458232405	0.201075590500096	212	212	0.00400279382469794	0.173784928220438
Methylarginine	Gender	Male	0.946876809993423	0.291810055889676	212	176	0.00272581249094958	0.173784928220438
Methylguanidine	IIRN_Flare	never_flared	1.37464110718942	0.425916821800634	212	142	0.00225548197379982	0.173784928220438
Methylmalonate	Gender	Male	-0.286663525715041	0.0916254674149948	212	212	0.00201183492242128	0.173784928220438
N.Acetylalanine	Gender	Male	0.478450670857711	0.155860898875312	212	212	0.00407535845073053	0.173784928220438
N.Acetylglycine	Gender	Male	-0.451073117445124	0.146594671145715	212	212	0.00402446673108968	0.173784928220438
N.Acetylneuraminate	Age	Age	-0.500836124788556	0.152045925336254	212	212	0.00220240712094381	0.173784928220438
Pentadecanoic.acid	IIRN_Flare	never_flared	1.03215426732505	0.331407583371516	212	212	0.00350218099353632	0.173784928220438
Taurine	IIRN_Flare	never_flared	-3.06055034294727	0.96482845493613	212	209	0.002913146661491	0.173784928220438
Thymine	Gender	Male	0.675996266465221	0.229195912353673	212	208	0.0035535786520081	0.173784928220438
Trimethyllysine	Gender	Male	1.16815455043351	0.342647615339639	212	212	0.00160578449214747	0.173784928220438
Trimethyllysine	IIRN_Flare	never_flared	-1.26448527500032	0.409325430785165	212	212	0.00363587012453383	0.173784928220438
D.Sedoheptulose	IIRN_Flare	never_flared	-1.01336028332098	0.341840273963296	212	175	0.00487903506296402	0.17653235955088
Kynurenate	IIRN_Flare	never_flared	1.07972048140176	0.357917972866906	212	206	0.00433429504623514	0.17653235955088
Phosphoserine	Age	Age	-0.773579598267603	0.25427672534873	212	110	0.00450621245010004	0.17653235955088
Pyridoxine	Gender	Male	-0.597353192270459	0.197865577151734	212	212	0.00480029036818634	0.17653235955088
Xanthurenate	Gender	Male	-1.15083734521134	0.384326642616333	212	204	0.00477765931156543	0.17653235955088
Adenosine.Diphosphate.Ribose	Age	Age	-0.355704035999447	0.126730877512287	212	114	0.0054868091292999	0.186914596099807
cis.10.Nonadecenoic.acid	Gender	Male	-0.578199485799527	0.205361266717038	212	202	0.00534497586284635	0.186914596099807
P.Octopamine	Gender	Male	-0.30588467838041	0.103589712131253	212	212	0.00579216085066402	0.186914596099807
Pyridoxal	Gender	Male	-0.604953242852568	0.205522568669986	212	212	0.00573515832317833	0.186914596099807
Arachidonic.acid	Age	Age	-0.448782714495892	0.154314180109433	212	189	0.00621247158706418	0.195202396709332
Dehydroascorbate	Gender	Male	-0.577557632340274	0.198967972394901	212	196	0.00643393064975108	0.196977261430841
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.655602888283805	0.234445453268714	212	212	0.00798266079894672	0.204964341179848
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.642891861612631	0.228148420812247	212	212	0.00799479824323553	0.204964341179848
X4.Hydroxybenzaldehyde	Gender	Male	-0.321111289628816	0.112157888423424	212	212	0.00710826775887269	0.204964341179848
Cystine	Gender	Male	1.56186599565354	0.549287478072132	212	145	0.00735424424597142	0.204964341179848
Mesaconic.acid	IIRN_Flare	never_flared	-0.543526965785766	0.195087995024957	212	212	0.00785767283178611	0.204964341179848
N.Methylaspartate	Gender	Male	-0.875980722839473	0.304796493363909	212	195	0.0073258996099582	0.204964341179848
Orotate	Gender	Male	0.903236375466265	0.319155304445515	212	209	0.00770782531677697	0.204964341179848
trans.trans.Muconic.acid	Gender	Male	-0.293409355548166	0.104304186735868	212	212	0.00806811058245632	0.204964341179848
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.594203778735385	0.2151490419253	212	212	0.00848715817806226	0.206809527849109
Xanthosine	Age	Age	0.657091605880368	0.233568803075048	212	149	0.00842433846978634	0.206809527849109
Melatonin	IIRN_Flare	never_flared	2.08499370444114	0.760856211131046	212	155	0.00906938159082567	0.208246954220113
Pipecolate	IIRN_Flare	never_flared	1.37787253470435	0.499357985737025	212	212	0.00894710037187463	0.208246954220113
Salicylate	Gender	Male	-0.539470769621887	0.195346958065913	212	212	0.00883800144254411	0.208246954220113
Palmitoleic.acid	IIRN_Flare	never_flared	0.671698637600593	0.245836385431708	212	212	0.00925948215273424	0.208600409252164
Pentanoate	IIRN_Flare	never_flared	0.977451136997254	0.35888783444242	212	212	0.00950518148673364	0.210170123984444
Biotin	IIRN_Flare	never_flared	0.680060335346045	0.251266444684143	212	212	0.00972747208408784	0.211174575789107
X4.Acetamidobutanoate	Age	Age	-0.24723061368831	0.0914980826599523	212	212	0.0104971427042045	0.217096666709902
Citrulline	Gender	Male	0.778211228786181	0.290761366722714	212	212	0.0112646240013639	0.217096666709902
Dodecanoic.acid	Gender	Male	-0.553269531475824	0.205860501816334	212	212	0.0109090238793398	0.217096666709902
Glycolate	Gender	Male	-0.403889420711035	0.149539911638625	212	212	0.0105975501407005	0.217096666709902
Guanosine	Age	Age	0.303573108764708	0.112048343460483	212	212	0.0108723490972127	0.217096666709902
Mesoxalate	Gender	Male	-0.702303175911819	0.260476372004312	212	143	0.0110175626284989	0.217096666709902
Raffinose	IIRN_Flare	never_flared	-1.02582497645534	0.384255522642824	212	211	0.0112730262445678	0.217096666709902
Quinolinate	IIRN_Flare	never_flared	0.676248146665541	0.255350082724905	212	212	0.0116771663566644	0.22131010523583
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Gender	Male	1.40942446113549	0.53692665676417	212	110	0.0123464482507509	0.22572935222237
Creatine	IIRN_Flare	never_flared	-1.67512340963016	0.638822345647573	212	212	0.0123752098973979	0.22572935222237
D.Pinitol	IIRN_Flare	never_flared	-0.857747108341585	0.330711026266044	212	201	0.0126665549404512	0.22572935222237
Guaiacol	Gender	Male	-0.290256219699504	0.115274251462703	212	212	0.0125682104708257	0.22572935222237
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	1.13016400780059	0.458162412846938	212	206	0.0183153755155284	0.231351588542551
X3..2.Hydroxyphenyl.Propanoate	IIRN_Flare	never_flared	-0.437169869938232	0.179318718804849	212	212	0.0186817238068712	0.231351588542551
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.466251305554074	0.182847771102489	212	212	0.0152291901977004	0.231351588542551
X3.Methoxytyrosine	Gender	Male	-0.461417558117992	0.179365483055347	212	212	0.0142669841186559	0.231351588542551
X4.Pyridoxate	IIRN_Flare	never_flared	0.785749077939758	0.312728798067258	212	212	0.0163154024950842	0.231351588542551
X6.Carboxyhexanoate	Gender	Male	-0.550674490362669	0.222126671629393	212	212	0.0177142889234442	0.231351588542551
Ascorbic.acid	IIRN_Flare	never_flared	1.03931076042029	0.422733777588564	212	212	0.0185647115293973	0.231351588542551
Benzyl.Alcohol	Gender	Male	-1.3106656962128	0.532394072610602	212	189	0.0184062881601123	0.231351588542551
Biotin	Gender	Male	-0.511137312583987	0.207859538288475	212	212	0.018832142268094	0.231351588542551
Bis.2.Ethylhexyl.Phthalate	Gender	Male	1.13159262641558	0.456537922717562	212	212	0.0179702913717756	0.231351588542551
Cholate	Gender	Male	1.57815983695498	0.627620160739834	212	207	0.0165721591239536	0.231351588542551
Decanoic.acid	Gender	Male	-0.453380831431378	0.182793954161303	212	212	0.0179025340748359	0.231351588542551
Deoxycholate	Gender	Male	1.11218956241186	0.448760192071684	212	212	0.0179755910307318	0.231351588542551
Diethanolamine	Gender	Male	-0.476383765835666	0.184085483633042	212	212	0.0139786012700145	0.231351588542551
Fructose	Gender	Male	0.722526086562592	0.281693563376151	212	212	0.0149327832482388	0.231351588542551
Fructose	IIRN_Flare	never_flared	-0.817772567951406	0.333870105023795	212	212	0.0193761799449373	0.231351588542551
Glycine	IIRN_Flare	never_flared	-0.762244364517157	0.304227719485175	212	212	0.0163982208291504	0.231351588542551
Lithocholyltaurine	Age	Age	-0.383160486337244	0.147788150143111	212	59	0.0149400322277225	0.231351588542551
Mesaconic.acid	Age	Age	0.198852497423589	0.0807537921931765	212	212	0.0192883357961681	0.231351588542551
methyl.lysine	Gender	Male	0.998485448244611	0.381721334171735	212	206	0.0131984761598379	0.231351588542551
Myo.Inositol	IIRN_Flare	never_flared	-0.835406901692203	0.333182305255542	212	212	0.0162416254964877	0.231351588542551
N.Acetylglucosamine	Age	Age	-0.38326881424898	0.15300859081761	212	212	0.0168820912814996	0.231351588542551
